"seller_id","seller_type","domain","name","is_confidential","version","seller_json_source"
"9037","PUBLISHER","sammobile.com","Sammobile B.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9994","BOTH","sellbranch.com","Sellbranch AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7582","PUBLISHER","snack-media.com","SNACK Media Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7416","PUBLISHER","spilgames.com","Spil Games BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8419","PUBLISHER","bold.dk","Sport Publish OÃ",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8781","PUBLISHER","givemesport.com","GiveMeSport",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9989","PUBLISHER","stampen.com","Stampen Lokala Medier AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7779","BOTH","step.dk","STEP (Jysk Fynske Medier)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9572","PUBLISHER","ladbiblegroup.com","THE LADBIBLE GROUP LIMITED",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10346","PUBLISHER","tv2.dk","TV 2 Danmark A/S",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8906","BOTH","adnetmedia.lt","UAB Adnet Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9124","INTERMEDIARY","alliancegravity.com","ALLIANCE GRAVITY DATA MEDIA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10077","PUBLISHER","seloger.com","Seloger",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2023","INTERMEDIARY","redmas.com","RedMas Argentina S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1388","INTERMEDIARY","programmatic.timeonegroup.com","3Xchange SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4013","BOTH","cmimedia.fr","CMI Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3615","PUBLISHER","gameloft.com","Gameloft SE",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10349","PUBLISHER","ipb.be","IP Belgium SA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10251","BOTH","lagardere.com","Lagardère Media News",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6925","BOTH","moneytag.fr","Moneytag",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1601","BOTH","orange.com","Orange Ad Market (France)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10308","PUBLISHER","ubisoft.com","Owlient SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9795","BOTH","sapo.pt","SAPO",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2914","PUBLISHER","solocal.com","Solocal Xchange",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"454","INTERMEDIARY","adready.com","AdReady",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7691","INTERMEDIARY","crispmedia.com","Crisp Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1672","INTERMEDIARY","hivewyre.com","Hivewyre",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3774","INTERMEDIARY","theshipyard.com","The Shipyard",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3990","INTERMEDIARY","upwardlygroup.com","UPWG",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1585","INTERMEDIARY","horyzon-media.com","Horyzon Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9779","PUBLISHER","cpmedios.com","PRENSA IBERICA 360 SL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10611","PUBLISHER","rp.pl","Gremi Media S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7587","PUBLISHER","interia.pl","GRUPA INTERIA.PL Sp. Z.o.o Sp.k",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9973","PUBLISHER","naspers.com","Grupa OLX Sp. z o. o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3457","PUBLISHER","grupawp.pl","Grupa Wirtualna Polska S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7828","BOTH","idmnet.pl","Internetowy Dom Mediowy net S.A.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3958","PUBLISHER","mediaimpact.pl","Media Impact Polska sp. zo.o",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9156","INTERMEDIARY","netsprint.eu","Netsprint SA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10602","INTERMEDIARY",NA,"OptAd 360 sp. z o.o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10098","BOTH",NA,"Polska Press Sp. z o.o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7279","BOTH","spolecznosci.pl","Spolecznosci.pl Sp. z.o.o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8851","INTERMEDIARY",NA,"Stroer Digital Services Sp. z o. o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7837","INTERMEDIARY","waytogrow.pl","WayToGrow Sp. zo.o. Sp. k.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3783","BOTH","yieldbird.com","YIELDBIRD Sp. z o. o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8509","PUBLISHER","bluemedia.es","Blue Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7323","PUBLISHER","elconfidencial.com","El Confidencial",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8856","PUBLISHER","eldiario.es","El Diario de Prensa Digital SL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3698","PUBLISHER","publipressmedia.com","Publipress Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9260","PUBLISHER","hola.com","Hola S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7037","BOTH","lagora-evolution.com","L´Agora",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10009","BOTH","linicom.com","Linicom ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9140","BOTH","marfeel.com","Marfeel Solutions, SL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3872","PUBLISHER","prisabs.com","Prisa Brand Solutions, S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2928","BOTH","richaudience.com","Publicidad.net",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8233","BOTH","richaudience.com","Rich Audience",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4009","BOTH","seedtag.com","Seedtag Advertising SL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7669","PUBLISHER","unidadeditorial.com","Unidad Editorial",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10451","INTERMEDIARY","vidoomy.com","Vidoomy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8181","PUBLISHER","vocento.com","Vocento",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7809","PUBLISHER","weblogssl.com","Weblogs S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10535","PUBLISHER",NA,"WeMass",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7291","PUBLISHER","zetagestion.com","Zeta Gestión de Medios, S.A.U.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8550","PUBLISHER",NA,"Assertive Communications GmbH & Co. KG",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9850","PUBLISHER",NA,"ATG Ad Tech Group GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10524","PUBLISHER","commonmedia.de","CommonMedia GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10150","PUBLISHER",NA,"Deutsche Welle",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10448","PUBLISHER",NA,"Emarket Ukraine LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9701","PUBLISHER",NA,"GimmeMore GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8769","BOTH",NA,"Lepton Media UG",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9600","INTERMEDIARY",NA,"MenschDanke GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10979","INTERMEDIARY",NA,"MOVIads Sp. z o.o. Sp. k.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10063","PUBLISHER",NA,"Naspers Classifieds Bulgaria EOOD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9816","INTERMEDIARY",NA,"onAd GmbH & Co. KG",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8898","PUBLISHER","ps-media.net","P & S Media GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8923","INTERMEDIARY","platform-lunar.com","Platform Lunar Buy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7237","PUBLISHER","scout24.ch","Scout24 Schweiz AG",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8995","PUBLISHER","smartengine.solutions","Smart Engine GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8397","BOTH","platform-lunar.com","UAB Platform Lunar",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9638","PUBLISHER",NA,"URGE IO GmbH",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8313","PUBLISHER","precom.fr","20 Minutes - Ouest France Additi - Rossel",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3630","INTERMEDIARY",NA,"Access",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"884","INTERMEDIARY","adux.com","AdUX",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7695","PUBLISHER","corporate.aufeminin.com","Au Feminin SA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9484","INTERMEDIARY",NA,"E-BOREALIS Lda.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3738","INTERMEDIARY","manageo.fr","Manageo",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2579","INTERMEDIARY","quantum.eu.com","QUANT-X",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3276","INTERMEDIARY","quantum.eu.com","Quantum NS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9579","INTERMEDIARY",NA,"Spacefoot SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3539","INTERMEDIARY","sublime.xyz","Sublime Skinz Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3538","INTERMEDIARY","sublime.xyz","Sublime Skinz SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2935","INTERMEDIARY","suite66.com","Colony 66",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2014","INTERMEDIARY","conversantmedia.com","Conversant, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"597","INTERMEDIARY","dedicatedmedia.com","Dedicated Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"476","INTERMEDIARY","magnetic.com","Magnetic Media Online",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"928","INTERMEDIARY","suite66.com","Suite66",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10264","PUBLISHER","adpone.com","Adpone SL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9971","PUBLISHER","economiadigital.es","Economía Digital, S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10363","PUBLISHER","eleconomista.es","El Economista",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3843","PUBLISHER","investing.com","Investing.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9172","INTERMEDIARY","sibboventures.com","SIBBO VENTURES SLU",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10547","PUBLISHER",NA,"Wallapop Spain S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8711","PUBLISHER","webfinancialgroup.com","Web Financial Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7133","BOTH","webfg.com","Web Financial Group (network)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8804","INTERMEDIARY","admanmedia.com","Adman Media USA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7916","PUBLISHER","cmi.mx","AMX Contenido (America Movil)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10153","PUBLISHER","radioformula.com.mx","Digital Drive Servicios Digitales S.A. de C.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9146","PUBLISHER","debate.com.mx","Empresas El Debate Sa De Cv",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"11011","PUBLISHER",NA,"GotChosen Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8774","BOTH","hispanicexchange.com","Hispanic Exchange LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10327","PUBLISHER","lapatilla.com","New Dream Global Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9923","INTERMEDIARY","impaktu.com","NPN Holdings LLC (Natcom Global /Impaktu)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9867","PUBLISHER","relappro.com","Relap Mexico SA de CV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10824","INTERMEDIARY","tappx.com","Tappcelerator Media, S.L.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2532","BOTH","batanga.com","Vix (vix.com) / Batanga Media Exchange",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7339","PUBLISHER","uol.com.br","Universo Online SA (Uol)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9763","INTERMEDIARY","uol.com.br","Universo Online SA (Uol Affiliates)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3561","BOTH","cafemedia.com","CafeMedia",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8055","PUBLISHER",NA,"ALM Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7766","PUBLISHER","automattic.com","Automattic, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8895","PUBLISHER","buzzfeed.com","Buzzfeed Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3654","PUBLISHER",NA,"CMI Marketing Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10440","PUBLISHER","complex.com","Complex Media Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7886","PUBLISHER",NA,"Everyday Health Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9343","PUBLISHER","fanduel.com","FanDuel Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7267","PUBLISHER","littlethings.com","LittleThings Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7283","PUBLISHER","mashable.com","Mashable, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2481","PUBLISHER","pch.com","Publishers Clearing House",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6894","PUBLISHER","voxmedia.com","Vox Media, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7260","PUBLISHER","xogroupinc.com","XO Group Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3427","PUBLISHER","ziffdavis.com","Ziff Davis Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3820","PUBLISHER","zillow.com","Zillow Group Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10452","PUBLISHER","orangeclickmedia.com","Orange Click Media & Commerce Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10734","INTERMEDIARY",NA,"Trade House Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10407","PUBLISHER",NA,"Västerbottens Kuriren Media AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3093","INTERMEDIARY","adplus.co.id","PT Adplus Digital Solusindo",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8613","BOTH","pangaeaalliance.com","Pangaea Alliance",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8353","PUBLISHER","turner.com","Turner Broadcasting Europe",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3818","INTERMEDIARY",NA,"Power Leisure Bookmakers Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1785","INTERMEDIARY","groupm.com","GroupM Plus - XAXIS ITALY",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2368","INTERMEDIARY","groupm.com","Light Reaction Belgium",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1790","INTERMEDIARY","groupm.com","Xaxis - Portugal",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2964","INTERMEDIARY","groupm.com","Xaxis - Portugal Marketplace",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8435","INTERMEDIARY","groupm.com","Xaxis - Romania - Supply",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3286","INTERMEDIARY","groupm.com","Xaxis - Slovakia",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10061","PUBLISHER","bellmedia.ca","Bell Media - French",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9610","PUBLISHER","bellmedia.ca","Bell Media, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3395","PUBLISHER","mailonline.co.uk","MailOnline (US)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7703","PUBLISHER","mlb.com","MLB Advanced Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8695","PUBLISHER","nhl.com","NHL (MLB Advanced Media)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9117","PUBLISHER","cbc.radio-canada.ca","Radio Canada",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1321","PUBLISHER","rci.rogers.com","Rogers Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8994","PUBLISHER","cbc.radio-canada.ca","The Canadian Broadcasting Corporation",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9031","PUBLISHER","raycommedia.com","TV Stations Holdings, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7286","PUBLISHER","univision.com","Univision Interactive Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7785","PUBLISHER","vice.com","Vice Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8229","PUBLISHER","quizly.co","18 Storey Private Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9565","PUBLISHER","thenewsminute.com","3Y3 Digital Labs Private Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8637","PUBLISHER","abpnews.in","ABP NEWS NETWORK PRIVATE LIMITED",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8250","PUBLISHER","sportskeeda.com","Absolute Sports Pvt. Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9988","INTERMEDIARY","adsolut.in","Adsolut Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2007","INTERMEDIARY","affinity.com","Affinity.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10052","PUBLISHER",NA,"Asianet news Media & Entertainment Pvt Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10479","PUBLISHER",NA,"Automatad Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8762","PUBLISHER","timesgroup.com","BENNETT, COLEMAN & COMPANY LIMITED.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7866","PUBLISHER","lovepanky.com","Confetti Media Pvt Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"408","BOTH","ctrlshift.com","CtrlShift Singapore Pte Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8209","PUBLISHER","dainikbhaskar.com","D.B. Corp Ltd (Digital Division)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2741","INTERMEDIARY","datawrkz.com","DataWrkz Direct",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9839","PUBLISHER",NA,"Ennexa Technologies Private Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10309","PUBLISHER",NA,"Gamma Gaana Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8938","PUBLISHER","htlive.com","HT Digital Streams Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8559","PUBLISHER","hungama.com","Hungama Digital Media Entertainment Pvt Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8097","PUBLISHER","indianexpress.com","IE Online media Services Private Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6938","PUBLISHER","india.com","India Webportal Private Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8319","INTERMEDIARY","ad2engage.com","iVideoSmart Pte Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8836","PUBLISHER","jagrannewmedia.com","Jagran Prakashan Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8809","PUBLISHER","popxo.com","Luxeva India Pvt. Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8601","PUBLISHER",NA,"Malar Publications Pvt Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6899","PUBLISHER","ndtv.com","NDTV Convergence Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7248","PUBLISHER","saavn.com","Saavn LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8737","PUBLISHER","scoopwhoop.com","SCOOPWHOOP MEDIA PRIVATE LIMITED",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9261","PUBLISHER",NA,"SINGAPORE MEDIA EXCHANGE PTE. LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8335","PUBLISHER","sph.com.sg","Singapore Press Holdings Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9460","PUBLISHER",NA,"T.V. TODAY NETWORK LIMITED",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8154","PUBLISHER","tickledmedia.com","Tickled Media Pte. Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2539","PUBLISHER","timesinternet.in","Times Internet Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10563","PUBLISHER","vuclip.com","Vuclip (Singapore) Pte. Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6866","PUBLISHER","wittyfeed.com","Wittyfeed.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3924","INTERMEDIARY","zirca.in","Zirca Digital Solutions Pvt. Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3135","INTERMEDIARY","33across.com","33Across Real Display",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1001","INTERMEDIARY","33across.com","33Across Real Impact",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10239","INTERMEDIARY","33across.com","33Across, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3326","PUBLISHER",NA,"Defy Owned and Operated",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1613","BOTH","defymedia.com","Defy Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3251","BOTH","infolinks.com","Infolinks, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1505","INTERMEDIARY","rhythmone.com","RhythmOne",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2695","PUBLISHER","rhythmone.com","RhythmOne Owned & Operated",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1610","INTERMEDIARY","underdogmedia.com","UnderDog Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7874","INTERMEDIARY","underdogmedia.com","UnderDog Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9953","PUBLISHER",NA,"Alma Media - (Europe)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6931","PUBLISHER","almamedia.fi","Alma Media Oyj",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7458","PUBLISHER","sanoma.com","Sanoma Media Finland Oy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7463","PUBLISHER","sanoma.com","Sanoma Media Netherlands BV",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7454","PUBLISHER","barstoolsports.com","Barstool Sports, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7083","PUBLISHER","iheartmedia.com","iHeartMedia Management Services, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9285","PUBLISHER","nascar.com","NASCAR Digital Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9910","PUBLISHER","nbcuniversal.com","NBCUniversal Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3860","PUBLISHER","spotify.com","Spotify AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8821","PUBLISHER","wwe.com","World Wrestling Entertainment, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10051","PUBLISHER","cars.com","Cars.com LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9557","PUBLISHER","coxautoinc.com","Cox Automotive Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9680","PUBLISHER","edmunds.com","Edmunds.com, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8344","PUBLISHER","expediagroup.com","Expedia Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3257","INTERMEDIARY","motortrend.com","Extreme Ventures, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9518","PUBLISHER","nextdoor.com","Nextdoor",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2733","PUBLISHER","sodahead.com","Prodege LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7228","PUBLISHER","realtor.com","Realtor.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8834","PUBLISHER","seattletimes.com","Seattle Times Company",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1507","PUBLISHER","Zynga.com","Zynga",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9916","PUBLISHER","366.fr","366 SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6961","PUBLISHER","footmercato.net","Adversport Regie SARL",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10653","INTERMEDIARY","adways.com","Adways",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9681","PUBLISHER","amaurymedia-xchange.fr","Amaury Media Xchange",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6949","PUBLISHER","drivemedia.fr","Car&Boat Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8861","PUBLISHER","groupecerise.fr","Cerise Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10624","PUBLISHER","clubic.com","Clubic SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10738","INTERMEDIARY","digiteka.com","Digiteka Technologies",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10275","PUBLISHER","discovery.com","Discovery Communications Europe Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10589","PUBLISHER","galaxiemedia.fr","Galaxie Media SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1178","INTERMEDIARY","gamned.com","Gamned SAS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8111","PUBLISHER","idmgroup.com","IDM - INGENIERIE DIFFUSION MULTIMEDIA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9281","PUBLISHER","laprovence-medias.com","La Provence",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10893","PUBLISHER","lepoint.fr","Le Point Communication",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3057","INTERMEDIARY","adverline.com","M&Co",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8086","PUBLISHER","m6pub.fr","M6 Publicité",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10432","PUBLISHER","gmc-media.com","Marie Claire Album SA",NA,"1.0","acdn.adnxs.comsellers1dxandr"
